Timestep;Y;M;D;H;AvgOfCorrectedUpscaled;AvgOfMonitoredCapacity;capacity_factor
8072;2015;12;22;7;0;2952.78;0
8073;2015;12;22;8;0.13;2952.78;4.40263E-05
8074;2015;12;22;9;25.2;2952.78;0.00853433
8075;2015;12;22;10;95.98;2952.78;0.032504961
8076;2015;12;22;11;202.9;2952.78;0.068714906
8077;2015;12;22;12;245.78;2952.78;0.083236814
8078;2015;12;22;13;245.42;2952.78;0.083114895
8079;2015;12;22;14;180.85;2952.78;0.061247367
8080;2015;12;22;15;100.07;2952.78;0.033890097
8081;2015;12;22;16;6.13;2952.78;0.00207601
8082;2015;12;22;17;0;2952.78;0
8083;2015;12;22;18;0;2952.78;0
8084;2015;12;22;19;0;2952.78;0
8085;2015;12;22;20;0;2952.78;0
8086;2015;12;22;21;0;2952.78;0
8087;2015;12;22;22;0;2952.78;0
8088;2015;12;22;23;0;2952.78;0
8089;2015;12;23;0;0;2952.78;0
8090;2015;12;23;1;0;2952.78;0
8091;2015;12;23;2;0;2952.78;0
8092;2015;12;23;3;0;2952.78;0
8093;2015;12;23;4;0;2952.78;0
8094;2015;12;23;5;0;2952.78;0
8095;2015;12;23;6;0;2952.78;0
8096;2015;12;23;7;0;2952.78;0
8097;2015;12;23;8;0.23;2952.78;7.78927E-05
8098;2015;12;23;9;109.8;2952.78;0.037185297
8099;2015;12;23;10;285.36;2952.78;0.096641131
8100;2015;12;23;11;417.02;2952.78;0.141229621
8101;2015;12;23;12;553.28;2952.78;0.187375964
8102;2015;12;23;13;518.23;2952.78;0.175505795
8103;2015;12;23;14;346.27;2952.78;0.11726915
8104;2015;12;23;15;159.31;2952.78;0.053952546
8105;2015;12;23;16;17.22;2952.78;0.005831792
8106;2015;12;23;17;0;2952.78;0
8107;2015;12;23;18;0;2952.78;0
8108;2015;12;23;19;0;2952.78;0
8109;2015;12;23;20;0;2952.78;0
8110;2015;12;23;21;0;2952.78;0
8111;2015;12;23;22;0;2952.78;0
8112;2015;12;23;23;0;2952.78;0
8113;2015;12;24;0;0;2952.78;0
8114;2015;12;24;1;0;2952.78;0
8115;2015;12;24;2;0;2952.78;0
8116;2015;12;24;3;0;2952.78;0
8117;2015;12;24;4;0;2952.78;0
8118;2015;12;24;5;0;2952.78;0
8119;2015;12;24;6;0;2952.78;0
8120;2015;12;24;7;0;2952.78;0
8121;2015;12;24;8;0.43;2952.78;0.000145625
8122;2015;12;24;9;84.95;2952.78;0.028769499
8123;2015;12;24;10;253.74;2952.78;0.085932579
8124;2015;12;24;11;544.51;2952.78;0.184405882
8125;2015;12;24;12;577.81;2952.78;0.19568339
8126;2015;12;24;13;470.69;2952.78;0.159405713
8127;2015;12;24;14;278.27;2952.78;0.094240004
8128;2015;12;24;15;93.61;2952.78;0.031702328
8129;2015;12;24;16;7.87;2952.78;0.002665285
8130;2015;12;24;17;0;2952.78;0
8131;2015;12;24;18;0;2952.78;0
8132;2015;12;24;19;0;2952.78;0
8133;2015;12;24;20;0;2952.78;0
8134;2015;12;24;21;0;2952.78;0
8135;2015;12;24;22;0;2952.78;0
8136;2015;12;24;23;0;2952.78;0
8137;2015;12;25;0;0;2952.78;0
8138;2015;12;25;1;0;2952.78;0
8139;2015;12;25;2;0;2952.78;0
8140;2015;12;25;3;0;2952.78;0
8141;2015;12;25;4;0;2952.78;0
8142;2015;12;25;5;0;2952.78;0
8143;2015;12;25;6;0;2952.78;0
8144;2015;12;25;7;0;2952.78;0
8145;2015;12;25;8;0.03;2952.78;1.01599E-05
8146;2015;12;25;9;20.46;2952.78;0.006929063
8147;2015;12;25;10;64.38;2952.78;0.021803182
8148;2015;12;25;11;97.79;2952.78;0.033117943
8149;2015;12;25;12;96.3;2952.78;0.032613334
8150;2015;12;25;13;72.86;2952.78;0.024675052
8151;2015;12;25;14;60.81;2952.78;0.020594152
8152;2015;12;25;15;23.36;2952.78;0.007911189
8153;2015;12;25;16;0.63;2952.78;0.000213358
8154;2015;12;25;17;0;2952.78;0
8155;2015;12;25;18;0;2952.78;0
8156;2015;12;25;19;0;2952.78;0
8157;2015;12;25;20;0;2952.78;0
8158;2015;12;25;21;0;2952.78;0
8159;2015;12;25;22;0;2952.78;0
8160;2015;12;25;23;0;2952.78;0
8161;2015;12;26;0;0;2952.78;0
8162;2015;12;26;1;0;2952.78;0
8163;2015;12;26;2;0;2952.78;0
8164;2015;12;26;3;0;2952.78;0
8165;2015;12;26;4;0;2952.78;0
8166;2015;12;26;5;0;2952.78;0
8167;2015;12;26;6;0;2952.78;0
8168;2015;12;26;7;0;2952.78;0
8169;2015;12;26;8;0.29;2952.78;9.82125E-05
8170;2015;12;26;9;131.09;2952.78;0.044395451
8171;2015;12;26;10;425.39;2952.78;0.144064238
8172;2015;12;26;11;724.42;2952.78;0.245334905
8173;2015;12;26;12;838.06;2952.78;0.283820671
8174;2015;12;26;13;725.65;2952.78;0.245751461
8175;2015;12;26;14;463.74;2952.78;0.157051998
8176;2015;12;26;15;196.93;2952.78;0.066693082
8177;2015;12;26;16;20.46;2952.78;0.006929063
8178;2015;12;26;17;0;2952.78;0
8179;2015;12;26;18;0;2952.78;0
8180;2015;12;26;19;0;2952.78;0
8181;2015;12;26;20;0;2952.78;0
8182;2015;12;26;21;0;2952.78;0
8183;2015;12;26;22;0;2952.78;0
8184;2015;12;26;23;0;2952.78;0
8185;2015;12;27;0;0;2952.78;0
8186;2015;12;27;1;0;2952.78;0
8187;2015;12;27;2;0;2952.78;0
8188;2015;12;27;3;0;2952.78;0
8189;2015;12;27;4;0;2952.78;0
8190;2015;12;27;5;0;2952.78;0
8191;2015;12;27;6;0;2952.78;0
8192;2015;12;27;7;0;2952.78;0
8193;2015;12;27;8;0.17;2952.78;5.75729E-05
8194;2015;12;27;9;82.41;2952.78;0.027909292
8195;2015;12;27;10;267.96;2952.78;0.090748379
8196;2015;12;27;11;499.62;2952.78;0.169203259
8197;2015;12;27;12;594.56;2952.78;0.20135601
8198;2015;12;27;13;537.19;2952.78;0.181926862
8199;2015;12;27;14;419.04;2952.78;0.141913722
8200;2015;12;27;15;169.45;2952.78;0.057386598
8201;2015;12;27;16;13.79;2952.78;0.004670175
8202;2015;12;27;17;0;2952.78;0
8203;2015;12;27;18;0;2952.78;0
8204;2015;12;27;19;0;2952.78;0
8205;2015;12;27;20;0;2952.78;0
8206;2015;12;27;21;0;2952.78;0
8207;2015;12;27;22;0;2952.78;0
8208;2015;12;27;23;0;2952.78;0
8209;2015;12;28;0;0;2952.78;0
8210;2015;12;28;1;0;2952.78;0
8211;2015;12;28;2;0;2952.78;0
8212;2015;12;28;3;0;2952.78;0
8213;2015;12;28;4;0;2952.78;0
8214;2015;12;28;5;0;2952.78;0
8215;2015;12;28;6;0;2952.78;0
8216;2015;12;28;7;0;2952.78;0
8217;2015;12;28;8;0.44;2952.78;0.000149012
8218;2015;12;28;9;122.51;2952.78;0.041489715
8219;2015;12;28;10;360.34;2952.78;0.122034151
8220;2015;12;28;11;627.55;2952.78;0.212528532
8221;2015;12;28;12;838.73;2952.78;0.284047576
8222;2015;12;28;13;789.07;2952.78;0.267229526
8223;2015;12;28;14;483.43;2952.78;0.163720291
8224;2015;12;28;15;190.81;2952.78;0.064620459
8225;2015;12;28;16;18.43;2952.78;0.006241576
8226;2015;12;28;17;0;2952.78;0
8227;2015;12;28;18;0;2952.78;0
8228;2015;12;28;19;0;2952.78;0
8229;2015;12;28;20;0;2952.78;0
8230;2015;12;28;21;0;2952.78;0
8231;2015;12;28;22;0;2952.78;0
8232;2015;12;28;23;0;2952.78;0
8233;2015;12;29;0;0;2952.78;0
8234;2015;12;29;1;0;2952.78;0
8235;2015;12;29;2;0;2952.78;0
8236;2015;12;29;3;0;2952.78;0
8237;2015;12;29;4;0;2952.78;0
8238;2015;12;29;5;0;2952.78;0
8239;2015;12;29;6;0;2952.78;0
8240;2015;12;29;7;0;2952.78;0
8241;2015;12;29;8;0.66;2952.78;0.000223518
8242;2015;12;29;9;59.88;2952.78;0.020279195
8243;2015;12;29;10;154.29;2952.78;0.052252454
8244;2015;12;29;11;190.89;2952.78;0.064647552
8245;2015;12;29;12;290.68;2952.78;0.098442823
8246;2015;12;29;13;373.42;2952.78;0.126463875
8247;2015;12;29;14;229.32;2952.78;0.077662406
8248;2015;12;29;15;108.41;2952.78;0.036714554
8249;2015;12;29;16;16.73;2952.78;0.005665847
8250;2015;12;29;17;0;2952.78;0
8251;2015;12;29;18;0;2952.78;0
8252;2015;12;29;19;0;2952.78;0
8253;2015;12;29;20;0;2952.78;0
8254;2015;12;29;21;0;2952.78;0
8255;2015;12;29;22;0;2952.78;0
8256;2015;12;29;23;0;2952.78;0
8257;2015;12;30;0;0;2952.78;0
8258;2015;12;30;1;0;2952.78;0
8259;2015;12;30;2;0;2952.78;0
8260;2015;12;30;3;0;2952.78;0
8261;2015;12;30;4;0;2952.78;0
8262;2015;12;30;5;0;2952.78;0
8263;2015;12;30;6;0;2952.78;0
8264;2015;12;30;7;0;2952.78;0
8265;2015;12;30;8;0.21;2952.78;7.11194E-05
8266;2015;12;30;9;146.85;2952.78;0.049732794
8267;2015;12;30;10;387.63;2952.78;0.131276289
8268;2015;12;30;11;596.81;2952.78;0.202118004
8269;2015;12;30;12;680.96;2952.78;0.230616572
8270;2015;12;30;13;564.96;2952.78;0.191331559
8271;2015;12;30;14;367.29;2952.78;0.124387865
8272;2015;12;30;15;167.09;2952.78;0.056587352
8273;2015;12;30;16;17.24;2952.78;0.005838566
8274;2015;12;30;17;0;2952.78;0
8275;2015;12;30;18;0;2952.78;0
8276;2015;12;30;19;0;2952.78;0
8277;2015;12;30;20;0;2952.78;0
8278;2015;12;30;21;0;2952.78;0
8279;2015;12;30;22;0;2952.78;0
8280;2015;12;30;23;0;2952.78;0
8281;2015;12;31;0;0;2952.78;0
8282;2015;12;31;1;0;2952.78;0
8283;2015;12;31;2;0;2952.78;0
8284;2015;12;31;3;0;2952.78;0
8285;2015;12;31;4;0;2952.78;0
8286;2015;12;31;5;0;2952.78;0
8287;2015;12;31;6;0;2952.78;0
8288;2015;12;31;7;0;2952.78;0
8289;2015;12;31;8;0.01;2952.78;3.38664E-06
8290;2015;12;31;9;72.24;2952.78;0.02446508
8291;2015;12;31;10;340.41;2952.78;0.115284579
8292;2015;12;31;11;664.56;2952.78;0.225062483
8293;2015;12;31;12;843.99;2952.78;0.285828948
8294;2015;12;31;13;784.26;2952.78;0.265600553
8295;2015;12;31;14;510.81;2952.78;0.172992908
8296;2015;12;31;15;216.28;2952.78;0.073246229
8297;2015;12;31;16;24.65;2952.78;0.008348065
8298;2015;12;31;17;0;2952.78;0
8299;2015;12;31;18;0;2952.78;0
8300;2015;12;31;19;0;2952.78;0
8301;2015;12;31;20;0;2952.78;0
8302;2015;12;31;21;0;2952.78;0
8303;2015;12;31;22;0;2952.78;0
8304;2015;12;31;23;0;2952.78;0
8305;2016;1;1;0;0;2952.78;0
8306;2016;1;1;1;0;2952.78;0
8307;2016;1;1;2;0;2952.78;0
8308;2016;1;1;3;0;2952.78;0
8309;2016;1;1;4;0;2952.78;0
8310;2016;1;1;5;0;2952.78;0
8311;2016;1;1;6;0;2952.78;0
8312;2016;1;1;7;0;2952.78;0
8313;2016;1;1;8;0.24;2952.78;8.12793E-05
8314;2016;1;1;9;120.54;2952.78;0.040822547
8315;2016;1;1;10;324.98;2952.78;0.110058995
8316;2016;1;1;11;559.09;2952.78;0.189343602
8317;2016;1;1;12;551.73;2952.78;0.186851035
8318;2016;1;1;13;431.87;2952.78;0.14625878
8319;2016;1;1;14;222.87;2952.78;0.075478024
8320;2016;1;1;15;91.82;2952.78;0.03109612
8321;2016;1;1;16;8.77;2952.78;0.002970082
8322;2016;1;1;17;0;2952.78;0
8323;2016;1;1;18;0;2952.78;0
8324;2016;1;1;19;0;2952.78;0
8325;2016;1;1;20;0;2952.78;0
8326;2016;1;1;21;0;2952.78;0
8327;2016;1;1;22;0;2952.78;0
8328;2016;1;1;23;0;2952.78;0
8329;2016;1;2;0;0;2952.78;0
8330;2016;1;2;1;0;2952.78;0
8331;2016;1;2;2;0;2952.78;0
8332;2016;1;2;3;0;2952.78;0
8333;2016;1;2;4;0;2952.78;0
8334;2016;1;2;5;0;2952.78;0
8335;2016;1;2;6;0;2952.78;0
8336;2016;1;2;7;0;2952.78;0
8337;2016;1;2;8;0;2952.78;0
8338;2016;1;2;9;27.51;2952.78;0.009316644
8339;2016;1;2;10;177.57;2952.78;0.060136549
8340;2016;1;2;11;423.71;2952.78;0.143495282
8341;2016;1;2;12;588.3;2952.78;0.199235974
8342;2016;1;2;13;478.15;2952.78;0.161932145
8343;2016;1;2;14;190.9;2952.78;0.064650939
8344;2016;1;2;15;57.38;2952.78;0.019432535
8345;2016;1;2;16;3.22;2952.78;0.001090498
8346;2016;1;2;17;0;2952.78;0
8347;2016;1;2;18;0;2952.78;0
8348;2016;1;2;19;0;2952.78;0
8349;2016;1;2;20;0;2952.78;0
8350;2016;1;2;21;0;2952.78;0
8351;2016;1;2;22;0;2952.78;0
8352;2016;1;2;23;0;2952.78;0
8353;2016;1;3;0;0;2952.78;0
8354;2016;1;3;1;0;2952.78;0
8355;2016;1;3;2;0;2952.78;0
8356;2016;1;3;3;0;2952.78;0
8357;2016;1;3;4;0;2952.78;0
8358;2016;1;3;5;0;2952.78;0
8359;2016;1;3;6;0;2952.78;0
8360;2016;1;3;7;0;2952.78;0
8361;2016;1;3;8;0.08;2952.78;2.70931E-05
8362;2016;1;3;9;59.65;2952.78;0.020201302
8363;2016;1;3;10;236.13;2952.78;0.079968707
8364;2016;1;3;11;434.84;2952.78;0.147264612
8365;2016;1;3;12;446.58;2952.78;0.151240526
8366;2016;1;3;13;304.95;2952.78;0.103275557
8367;2016;1;3;14;205.9;2952.78;0.069730898
8368;2016;1;3;15;63.91;2952.78;0.02164401
8369;2016;1;3;16;4.56;2952.78;0.001544307
8370;2016;1;3;17;0;2952.78;0
8371;2016;1;3;18;0;2952.78;0
8372;2016;1;3;19;0;2952.78;0
8373;2016;1;3;20;0;2952.78;0
8374;2016;1;3;21;0;2952.78;0
8375;2016;1;3;22;0;2952.78;0
8376;2016;1;3;23;0;2952.78;0
8377;2016;1;4;0;0;2952.78;0
8378;2016;1;4;1;0;2952.78;0
8379;2016;1;4;2;0;2952.78;0
8380;2016;1;4;3;0;2952.78;0
8381;2016;1;4;4;0;2952.78;0
8382;2016;1;4;5;0;2952.78;0
8383;2016;1;4;6;0;2952.78;0
8384;2016;1;4;7;0;2952.78;0
8385;2016;1;4;8;0.06;2952.78;2.03198E-05
8386;2016;1;4;9;46.02;2952.78;0.015585313
8387;2016;1;4;10;132.42;2952.78;0.044845874
8388;2016;1;4;11;223.1;2952.78;0.075555917
8389;2016;1;4;12;261.1;2952.78;0.088425145
8390;2016;1;4;13;230.11;2952.78;0.077929951
8391;2016;1;4;14;183.36;2952.78;0.062097413
8392;2016;1;4;15;97.06;2952.78;0.032870718
8393;2016;1;4;16;16.37;2952.78;0.005543928
8394;2016;1;4;17;0;2952.78;0
8395;2016;1;4;18;0;2952.78;0
8396;2016;1;4;19;0;2952.78;0
8397;2016;1;4;20;0;2952.78;0
8398;2016;1;4;21;0;2952.78;0
8399;2016;1;4;22;0;2952.78;0
8400;2016;1;4;23;0;2952.78;0
8401;2016;1;5;0;0;2952.78;0
8402;2016;1;5;1;0;2952.78;0
8403;2016;1;5;2;0;2952.78;0
8404;2016;1;5;3;0;2952.78;0
8405;2016;1;5;4;0;2952.78;0
8406;2016;1;5;5;0;2952.78;0
8407;2016;1;5;6;0;2952.78;0
8408;2016;1;5;7;0;2952.78;0
8409;2016;1;5;8;0.08;2952.78;2.70931E-05
8410;2016;1;5;9;36.77;2952.78;0.012452672
8411;2016;1;5;10;122.09;2952.78;0.041347476
8412;2016;1;5;11;190.98;2952.78;0.064678032
8413;2016;1;5;12;200.3;2952.78;0.06783438
8414;2016;1;5;13;160.66;2952.78;0.054409743
8415;2016;1;5;14;138.81;2952.78;0.047009936
8416;2016;1;5;15;80.07;2952.78;0.027116819
8417;2016;1;5;16;9.82;2952.78;0.00332568
8418;2016;1;5;17;0;2952.78;0
8419;2016;1;5;18;0;2952.78;0
8420;2016;1;5;19;0;2952.78;0
8421;2016;1;5;20;0;2952.78;0
8422;2016;1;5;21;0;2952.78;0
8423;2016;1;5;22;0;2952.78;0
8424;2016;1;5;23;0;2952.78;0
8425;2016;1;6;0;0;2952.78;0
8426;2016;1;6;1;0;2952.78;0
8427;2016;1;6;2;0;2952.78;0
8428;2016;1;6;3;0;2952.78;0
8429;2016;1;6;4;0;2952.78;0
8430;2016;1;6;5;0;2952.78;0
8431;2016;1;6;6;0;2952.78;0
8432;2016;1;6;7;0;2952.78;0
8433;2016;1;6;8;0.04;2952.78;1.35466E-05
8434;2016;1;6;9;40.93;2952.78;0.013861514
8435;2016;1;6;10;141.06;2952.78;0.04777193
8436;2016;1;6;11;249.05;2952.78;0.084344245
8437;2016;1;6;12;338.59;2952.78;0.114668211
8438;2016;1;6;13;323.24;2952.78;0.10946972
8439;2016;1;6;14;234.74;2952.78;0.079497965
8440;2016;1;6;15;114.57;2952.78;0.038800723
8441;2016;1;6;16;17.55;2952.78;0.005943552
8442;2016;1;6;17;0;2952.78;0
8443;2016;1;6;18;0;2952.78;0
8444;2016;1;6;19;0;2952.78;0
8445;2016;1;6;20;0;2952.78;0
8446;2016;1;6;21;0;2952.78;0
8447;2016;1;6;22;0;2952.78;0
8448;2016;1;6;23;0;2952.78;0
8449;2016;1;7;0;0;2952.78;0
8450;2016;1;7;1;0;2952.78;0
8451;2016;1;7;2;0;2952.78;0
8452;2016;1;7;3;0;2952.78;0
8453;2016;1;7;4;0;2952.78;0
8454;2016;1;7;5;0;2952.78;0
8455;2016;1;7;6;0;2952.78;0
8456;2016;1;7;7;0;2952.78;0
8457;2016;1;7;8;0.39;2952.78;0.000132079
8458;2016;1;7;9;15.2;2952.78;0.005147691
8459;2016;1;7;10;19.99;2952.78;0.006769891
8460;2016;1;7;11;27.66;2952.78;0.009367444
8461;2016;1;7;12;43.82;2952.78;0.014840252
8462;2016;1;7;13;104.16;2952.78;0.035275232
8463;2016;1;7;14;170.67;2952.78;0.057799768
8464;2016;1;7;15;96.13;2952.78;0.032555761
8465;2016;1;7;16;9.81;2952.78;0.003322293
8466;2016;1;7;17;0;2952.78;0
8467;2016;1;7;18;0;2952.78;0
8468;2016;1;7;19;0;2952.78;0
8469;2016;1;7;20;0;2952.78;0
8470;2016;1;7;21;0;2952.78;0
8471;2016;1;7;22;0;2952.78;0
8472;2016;1;7;23;0;2952.78;0
8473;2016;1;8;0;0;2952.78;0
8474;2016;1;8;1;0;2952.78;0
8475;2016;1;8;2;0;2952.78;0
8476;2016;1;8;3;0;2952.78;0
8477;2016;1;8;4;0;2952.78;0
8478;2016;1;8;5;0;2952.78;0
8479;2016;1;8;6;0;2952.78;0
8480;2016;1;8;7;0;2952.78;0
8481;2016;1;8;8;0.53;2952.78;0.000179492
8482;2016;1;8;9;127.14;2952.78;0.043057729
8483;2016;1;8;10;450.5;2952.78;0.152568088
8484;2016;1;8;11;810.35;2952.78;0.274436294
8485;2016;1;8;12;1010.75;2952.78;0.34230454
8486;2016;1;8;13;957.48;2952.78;0.324263914
8487;2016;1;8;14;684.64;2952.78;0.231862855
8488;2016;1;8;15;301.76;2952.78;0.102195219
8489;2016;1;8;16;39.71;2952.78;0.013448344
8490;2016;1;8;17;0;2952.78;0
8491;2016;1;8;18;0;2952.78;0
8492;2016;1;8;19;0;2952.78;0
8493;2016;1;8;20;0;2952.78;0
8494;2016;1;8;21;0;2952.78;0
8495;2016;1;8;22;0;2952.78;0
8496;2016;1;8;23;0;2952.78;0
8497;2016;1;9;0;0;2952.78;0
8498;2016;1;9;1;0;2952.78;0
8499;2016;1;9;2;0;2952.78;0
8500;2016;1;9;3;0;2952.78;0
8501;2016;1;9;4;0;2952.78;0
8502;2016;1;9;5;0;2952.78;0
8503;2016;1;9;6;0;2952.78;0
8504;2016;1;9;7;0;2952.78;0
8505;2016;1;9;8;0.13;2952.78;4.40263E-05
8506;2016;1;9;9;69.44;2952.78;0.023516821
8507;2016;1;9;10;217.66;2952.78;0.073713585
8508;2016;1;9;11;377.12;2952.78;0.127716931
8509;2016;1;9;12;433.66;2952.78;0.146864988
8510;2016;1;9;13;337.04;2952.78;0.114143282
8511;2016;1;9;14;194.89;2952.78;0.066002208
8512;2016;1;9;15;85.07;2952.78;0.028810138
8513;2016;1;9;16;16.13;2952.78;0.005462649
8514;2016;1;9;17;0;2952.78;0
8515;2016;1;9;18;0;2952.78;0
8516;2016;1;9;19;0;2952.78;0
8517;2016;1;9;20;0;2952.78;0
8518;2016;1;9;21;0;2952.78;0
8519;2016;1;9;22;0;2952.78;0
8520;2016;1;9;23;0;2952.78;0
8521;2016;1;10;0;0;2952.78;0
8522;2016;1;10;1;0;2952.78;0
8523;2016;1;10;2;0;2952.78;0
8524;2016;1;10;3;0;2952.78;0
8525;2016;1;10;4;0;2952.78;0
8526;2016;1;10;5;0;2952.78;0
8527;2016;1;10;6;0;2952.78;0
8528;2016;1;10;7;0;2952.78;0
8529;2016;1;10;8;0.72;2952.78;0.000243838
8530;2016;1;10;9;162.74;2952.78;0.055114164
8531;2016;1;10;10;461.53;2952.78;0.156303551
8532;2016;1;10;11;726.43;2952.78;0.246015619
8533;2016;1;10;12;844.75;2952.78;0.286086332
8534;2016;1;10;13;685.19;2952.78;0.23204912
8535;2016;1;10;14;214.32;2952.78;0.072582448
8536;2016;1;10;15;103.04;2952.78;0.034895929
8537;2016;1;10;16;20.29;2952.78;0.006871491
8538;2016;1;10;17;0;2952.78;0
8539;2016;1;10;18;0;2952.78;0
8540;2016;1;10;19;0;2952.78;0
8541;2016;1;10;20;0;2952.78;0
8542;2016;1;10;21;0;2952.78;0
8543;2016;1;10;22;0;2952.78;0
8544;2016;1;10;23;0;2952.78;0
8545;2016;1;11;0;0;2952.78;0
8546;2016;1;11;1;0;2952.78;0
8547;2016;1;11;2;0;2952.78;0
8548;2016;1;11;3;0;2952.78;0
8549;2016;1;11;4;0;2952.78;0
8550;2016;1;11;5;0;2952.78;0
8551;2016;1;11;6;0;2952.78;0
8552;2016;1;11;7;0;2952.78;0
8553;2016;1;11;8;0.07;2952.78;2.37065E-05
8554;2016;1;11;9;9.57;2952.78;0.003241014
8555;2016;1;11;10;63.07;2952.78;0.021359532
8556;2016;1;11;11;158.63;2952.78;0.053722255
8557;2016;1;11;12;253.98;2952.78;0.086013858
8558;2016;1;11;13;267.24;2952.78;0.090504541
8559;2016;1;11;14;191.63;2952.78;0.064898164
8560;2016;1;11;15;80.38;2952.78;0.027221805
8561;2016;1;11;16;13.81;2952.78;0.004676949
8562;2016;1;11;17;0;2952.78;0
8563;2016;1;11;18;0;2952.78;0
8564;2016;1;11;19;0;2952.78;0
8565;2016;1;11;20;0;2952.78;0
8566;2016;1;11;21;0;2952.78;0
8567;2016;1;11;22;0;2952.78;0
8568;2016;1;11;23;0;2952.78;0
8569;2016;1;12;0;0;2952.78;0
8570;2016;1;12;1;0;2952.78;0
8571;2016;1;12;2;0;2952.78;0
8572;2016;1;12;3;0;2952.78;0
8573;2016;1;12;4;0;2952.78;0
8574;2016;1;12;5;0;2952.78;0
8575;2016;1;12;6;0;2952.78;0
8576;2016;1;12;7;0;2952.78;0
8577;2016;1;12;8;0.61;2952.78;0.000206585
8578;2016;1;12;9;92.71;2952.78;0.03139753
8579;2016;1;12;10;315.53;2952.78;0.106858621
8580;2016;1;12;11;529.22;2952.78;0.179227711
8581;2016;1;12;12;590.01;2952.78;0.19981509
8582;2016;1;12;13;513.26;2952.78;0.173822635
8583;2016;1;12;14;424.3;2952.78;0.143695094
8584;2016;1;12;15;196.42;2952.78;0.066520364
8585;2016;1;12;16;29.06;2952.78;0.009841573
8586;2016;1;12;17;0;2952.78;0
8587;2016;1;12;18;0;2952.78;0
8588;2016;1;12;19;0;2952.78;0
8589;2016;1;12;20;0;2952.78;0
8590;2016;1;12;21;0;2952.78;0
8591;2016;1;12;22;0;2952.78;0
8592;2016;1;12;23;0;2952.78;0
8593;2016;1;13;0;0;2952.78;0
8594;2016;1;13;1;0;2952.78;0
8595;2016;1;13;2;0;2952.78;0
8596;2016;1;13;3;0;2952.78;0
8597;2016;1;13;4;0;2952.78;0
8598;2016;1;13;5;0;2952.78;0
8599;2016;1;13;6;0;2952.78;0
8600;2016;1;13;7;0;2952.78;0
8601;2016;1;13;8;0.91;2952.78;0.000308184
8602;2016;1;13;9;44.96;2952.78;0.015226329
8603;2016;1;13;10;126.93;2952.78;0.042986609
8604;2016;1;13;11;287.11;2952.78;0.097233793
8605;2016;1;13;12;475.87;2952.78;0.161159992
8606;2016;1;13;13;429.31;2952.78;0.1453918
8607;2016;1;13;14;354.12;2952.78;0.119927661
8608;2016;1;13;15;212.2;2952.78;0.07186448
8609;2016;1;13;16;54.35;2952.78;0.018406383
8610;2016;1;13;17;0.07;2952.78;2.37065E-05
8611;2016;1;13;18;0;2952.78;0
8612;2016;1;13;19;0;2952.78;0
8613;2016;1;13;20;0;2952.78;0
8614;2016;1;13;21;0;2952.78;0
8615;2016;1;13;22;0;2952.78;0
8616;2016;1;13;23;0;2952.78;0
8617;2016;1;14;0;0;2952.78;0
8618;2016;1;14;1;0;2952.78;0
8619;2016;1;14;2;0;2952.78;0
8620;2016;1;14;3;0;2952.78;0
8621;2016;1;14;4;0;2952.78;0
8622;2016;1;14;5;0;2952.78;0
8623;2016;1;14;6;0;2952.78;0
8624;2016;1;14;7;0;2952.78;0
8625;2016;1;14;8;0.75;2952.78;0.000253998
8626;2016;1;14;9;25.68;2952.78;0.008696889
8627;2016;1;14;10;101.48;2952.78;0.034367613
8628;2016;1;14;11;236.86;2952.78;0.080215932
8629;2016;1;14;12;533.43;2952.78;0.180653486
8630;2016;1;14;13;578.94;2952.78;0.19606608
8631;2016;1;14;14;350.29;2952.78;0.118630579
8632;2016;1;14;15;154.93;2952.78;0.052469199
8633;2016;1;14;16;32.81;2952.78;0.011111563
8634;2016;1;14;17;0.09;2952.78;3.04798E-05
8635;2016;1;14;18;0;2952.78;0
8636;2016;1;14;19;0;2952.78;0
8637;2016;1;14;20;0;2952.78;0
8638;2016;1;14;21;0;2952.78;0
8639;2016;1;14;22;0;2952.78;0
8640;2016;1;14;23;0;2952.78;0
8641;2016;1;15;0;0;2952.78;0
8642;2016;1;15;1;0;2952.78;0
8643;2016;1;15;2;0;2952.78;0
8644;2016;1;15;3;0;2952.78;0
8645;2016;1;15;4;0;2952.78;0
8646;2016;1;15;5;0;2952.78;0
8647;2016;1;15;6;0;2952.78;0
8648;2016;1;15;7;0;2952.78;0
8649;2016;1;15;8;0.13;2952.78;4.40263E-05
8650;2016;1;15;9;17.58;2952.78;0.005953711
8651;2016;1;15;10;62.43;2952.78;0.021142787
8652;2016;1;15;11;108.33;2952.78;0.036687461
8653;2016;1;15;12;123.34;2952.78;0.041770806
8654;2016;1;15;13;136.25;2952.78;0.046142957
8655;2016;1;15;14;119.38;2952.78;0.040429697
8656;2016;1;15;15;81.93;2952.78;0.027746734
8657;2016;1;15;16;14.84;2952.78;0.005025772
8658;2016;1;15;17;0.36;2952.78;0.000121919
8659;2016;1;15;18;0;2952.78;0
8660;2016;1;15;19;0;2952.78;0
8661;2016;1;15;20;0;2952.78;0
8662;2016;1;15;21;0;2952.78;0
8663;2016;1;15;22;0;2952.78;0
8664;2016;1;15;23;0;2952.78;0
8665;2016;1;16;0;0;2952.78;0
8666;2016;1;16;1;0;2952.78;0
8667;2016;1;16;2;0;2952.78;0
8668;2016;1;16;3;0;2952.78;0
