Timestep;year;month;day;hour;real_time_measured_MW;monitored_capacity_MW;capacity_factor
523;2015;2;10;18;166.2025;1122.51;0.148063269
524;2015;2;10;19;171.825;1122.51;0.153072133
525;2015;2;10;20;160.6325;1122.51;0.143101175
526;2015;2;10;21;175.0225;1122.51;0.15592066
527;2015;2;10;22;166.6625;1122.51;0.148473065
528;2015;2;10;23;110.6975;1122.51;0.098616048
529;2015;2;11;0;96.5925;1122.51;0.086050458
530;2015;2;11;1;58.6075;1122.51;0.052211116
531;2015;2;11;2;38.15;1122.51;0.033986334
532;2015;2;11;3;30.8;1122.51;0.027438508
533;2015;2;11;4;23.235;1122.51;0.020699147
534;2015;2;11;5;19.28;1122.51;0.017175794
535;2015;2;11;6;16.1075;1122.51;0.014349538
536;2015;2;11;7;15.7825;1122.51;0.014060008
537;2015;2;11;8;14.2175;1122.51;0.012665811
538;2015;2;11;9;17.1325;1122.51;0.01526267
539;2015;2;11;10;16.0425;1122.51;0.014291632
540;2015;2;11;11;10.7975;1122.51;0.009619068
541;2015;2;11;12;8.7275;1122.51;0.007774986
542;2015;2;11;13;6.0525;1122.51;0.005391934
543;2015;2;11;14;5.2825;1122.51;0.004705971
544;2015;2;11;15;7.005;1122.51;0.006240479
545;2015;2;11;16;7.73;1122.51;0.006886353
546;2015;2;11;17;10.17;1122.51;0.009060053
547;2015;2;11;18;21.21;1122.51;0.018895155
548;2015;2;11;19;48.3625;1122.51;0.043084249
549;2015;2;11;20;54.045;1122.51;0.048146564
550;2015;2;11;21;56.14;1122.51;0.050012917
551;2015;2;11;22;61.76;1122.51;0.055019554
552;2015;2;11;23;51.64;1122.51;0.046004045
553;2015;2;12;0;63.7;1122.51;0.056747824
554;2015;2;12;1;64.4175;1122.51;0.057387017
555;2015;2;12;2;60.7725;1122.51;0.054139829
556;2015;2;12;3;53.4675;1122.51;0.047632092
557;2015;2;12;4;42.78;1122.51;0.038111019
558;2015;2;12;5;38.005;1122.51;0.033857159
559;2015;2;12;6;39.7525;1122.51;0.035413938
560;2015;2;12;7;44.855;1122.51;0.039959555
561;2015;2;12;8;40.4;1122.51;0.035990771
562;2015;2;12;9;34.435;1122.51;0.030676787
563;2015;2;12;10;20.6375;1122.51;0.018385137
564;2015;2;12;11;13.4775;1122.51;0.012006575
565;2015;2;12;12;10.58;1122.51;0.009425306
566;2015;2;12;13;11.915;1122.51;0.010614605
567;2015;2;12;14;21.3;1122.51;0.018975332
568;2015;2;12;15;25.055;1122.51;0.022320514
569;2015;2;12;16;17.4175;1122.51;0.015516566
570;2015;2;12;17;16.93;1122.51;0.015082271
571;2015;2;12;18;40.415;1122.51;0.036004134
572;2015;2;12;19;40.42;1122.51;0.036008588
573;2015;2;12;20;64.335;1122.51;0.057313521
574;2015;2;12;21;84.11;1122.51;0.07493029
575;2015;2;12;22;93.885;1122.51;0.083638453
576;2015;2;12;23;120.5525;1122.51;0.10739548
577;2015;2;13;0;177.0875;1122.51;0.157760287
578;2015;2;13;1;222.93;1122.51;0.198599567
579;2015;2;13;2;195.71;1122.51;0.17435034
580;2015;2;13;3;263.8725;1122.51;0.23507363
581;2015;2;13;4;309.8025;1122.51;0.27599086
582;2015;2;13;5;382.915;1122.51;0.34112391
583;2015;2;13;6;416.7075;1122.51;0.371228319
584;2015;2;13;7;495.585;1122.51;0.44149718
585;2015;2;13;8;607.7975;1122.51;0.541462882
586;2015;2;13;9;593.155;1122.51;0.528418455
587;2015;2;13;10;487.4625;1122.51;0.434261165
588;2015;2;13;11;425.2575;1122.51;0.378845177
589;2015;2;13;12;475.955;1122.51;0.424009586
590;2015;2;13;13;532.455;1122.51;0.474343213
591;2015;2;13;14;606.28;1122.51;0.540111001
592;2015;2;13;15;621.73;1122.51;0.553874798
593;2015;2;13;16;657.23;1122.51;0.585500352
594;2015;2;13;17;673.7075;1122.51;0.600179508
595;2015;2;13;18;739.655;1122.51;0.658929542
596;2015;2;13;19;810.785;1122.51;0.722296461
597;2015;2;13;20;815.06;1122.51;0.72610489
598;2015;2;13;21;759.565;1122.51;0.676666578
599;2015;2;13;22;683.845;1122.51;0.609210608
600;2015;2;13;23;616.3375;1122.51;0.549070832
601;2015;2;14;0;589.05;1122.51;0.524761472
602;2015;2;14;1;545.0825;1122.51;0.485592556
603;2015;2;14;2;489.805;1122.51;0.436348006
604;2015;2;14;3;471.21;1122.51;0.419782452
605;2015;2;14;4;428.14;1122.51;0.381413083
606;2015;2;14;5;407.18;1122.51;0.362740644
607;2015;2;14;6;381.495;1122.51;0.339858888
608;2015;2;14;7;349.16;1122.51;0.311052908
609;2015;2;14;8;346.8375;1122.51;0.308983884
610;2015;2;14;9;327.86;1122.51;0.292077576
611;2015;2;14;10;233.065;1122.51;0.20762844
612;2015;2;14;11;208.36;1122.51;0.185619727
613;2015;2;14;12;179.445;1122.51;0.159860491
614;2015;2;14;13;157.6475;1122.51;0.140441956
615;2015;2;14;14;158.4075;1122.51;0.14111901
616;2015;2;14;15;126.0075;1122.51;0.112255125
617;2015;2;14;16;100.9125;1122.51;0.089898976
618;2015;2;14;17;123.35;1122.51;0.109887662
619;2015;2;14;18;176.5;1122.51;0.157236907
620;2015;2;14;19;239.085;1122.51;0.212991421
621;2015;2;14;20;235.0425;1122.51;0.209390117
622;2015;2;14;21;212.1875;1122.51;0.189029496
623;2015;2;14;22;179.755;1122.51;0.160136658
624;2015;2;14;23;171.8675;1122.51;0.153109995
625;2015;2;15;0;189.99;1122.51;0.169254617
626;2015;2;15;1;177.055;1122.51;0.157731334
627;2015;2;15;2;148.0325;1122.51;0.131876331
628;2015;2;15;3;99.4825;1122.51;0.088625046
629;2015;2;15;4;104.51;1122.51;0.093103848
630;2015;2;15;5;99.78;1122.51;0.088890077
631;2015;2;15;6;75.1775;1122.51;0.066972677
632;2015;2;15;7;84.93;1122.51;0.075660796
633;2015;2;15;8;78.3375;1122.51;0.069787797
634;2015;2;15;9;46.6575;1122.51;0.041565331
635;2015;2;15;10;23.75;1122.51;0.021157941
636;2015;2;15;11;6.275;1122.51;0.005590151
637;2015;2;15;12;3.4375;1122.51;0.003062334
638;2015;2;15;13;7.695;1122.51;0.006855173
639;2015;2;15;14;20.7825;1122.51;0.018514312
640;2015;2;15;15;30.315;1122.51;0.027006441
641;2015;2;15;16;35.895;1122.51;0.031977443
642;2015;2;15;17;57.63;1122.51;0.0513403
643;2015;2;15;18;115.3475;1122.51;0.10275855
644;2015;2;15;19;125.575;1122.51;0.111869827
645;2015;2;15;20;129.8225;1122.51;0.115653758
646;2015;2;15;21;127.285;1122.51;0.113393199
647;2015;2;15;22;90.635;1122.51;0.080743156
648;2015;2;15;23;64.4975;1122.51;0.057458285
649;2015;2;16;0;34.12;1122.51;0.030396166
650;2015;2;16;1;27.4475;1122.51;0.024451898
651;2015;2;16;2;38.8475;1122.51;0.03460771
652;2015;2;16;3;48.6225;1122.51;0.043315872
653;2015;2;16;4;78.8375;1122.51;0.070233227
654;2015;2;16;5;85.1275;1122.51;0.075836741
655;2015;2;16;6;96.8375;1122.51;0.086268719
656;2015;2;16;7;100.975;1122.51;0.089954655
657;2015;2;16;8;88.1075;1122.51;0.078491506
658;2015;2;16;9;74.915;1122.51;0.066738826
659;2015;2;16;10;43.6525;1122.51;0.038888295
660;2015;2;16;11;36.695;1122.51;0.032690132
661;2015;2;16;12;52.28;1122.51;0.046574195
662;2015;2;16;13;53.1725;1122.51;0.047369288
663;2015;2;16;14;58.125;1122.51;0.051781276
664;2015;2;16;15;65.1425;1122.51;0.058032891
665;2015;2;16;16;66.1925;1122.51;0.058968294
666;2015;2;16;17;56.3025;1122.51;0.050157682
667;2015;2;16;18;57.3075;1122.51;0.051052997
668;2015;2;16;19;68.3125;1122.51;0.060856919
669;2015;2;16;20;84.0325;1122.51;0.074861248
670;2015;2;16;21;97.335;1122.51;0.086711922
671;2015;2;16;22;106.53;1122.51;0.094903386
672;2015;2;16;23;95.585;1122.51;0.085152916
673;2015;2;17;0;83.615;1122.51;0.074489314
674;2015;2;17;1;69.695;1122.51;0.062088534
675;2015;2;17;2;52.73;1122.51;0.046975083
676;2015;2;17;3;45.0125;1122.51;0.040099865
677;2015;2;17;4;24.73;1122.51;0.022030984
678;2015;2;17;5;12.2975;1122.51;0.010955359
679;2015;2;17;6;11.0575;1122.51;0.009850692
680;2015;2;17;7;15.0825;1122.51;0.013436406
681;2015;2;17;8;29.635;1122.51;0.026400656
682;2015;2;17;9;43.2775;1122.51;0.038554222
683;2015;2;17;10;59.2475;1122.51;0.052781267
684;2015;2;17;11;76.0325;1122.51;0.067734363
685;2015;2;17;12;74.96;1122.51;0.066778915
686;2015;2;17;13;74.665;1122.51;0.066516111
687;2015;2;17;14;94.155;1122.51;0.083878985
688;2015;2;17;15;100.1325;1122.51;0.089204105
689;2015;2;17;16;118.37;1122.51;0.105451176
690;2015;2;17;17;147.5575;1122.51;0.131453172
691;2015;2;17;18;209.775;1122.51;0.186880295
692;2015;2;17;19;189.2675;1122.51;0.16861097
693;2015;2;17;20;135.0475;1122.51;0.120308505
694;2015;2;17;21;106;1122.51;0.09443123
695;2015;2;17;22;82.305;1122.51;0.073322287
696;2015;2;17;23;47.57;1122.51;0.042378242
697;2015;2;18;0;22.1225;1122.51;0.019708065
698;2015;2;18;1;12.165;1122.51;0.01083732
699;2015;2;18;2;8.3025;1122.51;0.007396371
700;2015;2;18;3;5.4225;1122.51;0.004830692
701;2015;2;18;4;3.03;1122.51;0.002699308
702;2015;2;18;5;3.3975;1122.51;0.003026699
703;2015;2;18;6;3.12;1122.51;0.002779485
704;2015;2;18;7;5.54;1122.51;0.004935368
705;2015;2;18;8;9.39;1122.51;0.008365182
706;2015;2;18;9;14.09;1122.51;0.012552227
707;2015;2;18;10;17.6675;1122.51;0.015739281
708;2015;2;18;11;11.9675;1122.51;0.010661375
709;2015;2;18;12;10;1122.51;0.008908607
710;2015;2;18;13;8.675;1122.51;0.007728216
711;2015;2;18;14;7.37;1122.51;0.006565643
712;2015;2;18;15;8.5375;1122.51;0.007605723
713;2015;2;18;16;11.4775;1122.51;0.010224853
714;2015;2;18;17;13.2875;1122.51;0.011837311
715;2015;2;18;18;21.12;1122.51;0.018814977
716;2015;2;18;19;36.4775;1122.51;0.03249637
717;2015;2;18;20;66.12;1122.51;0.058903707
718;2015;2;18;21;121.96;1122.51;0.108649366
719;2015;2;18;22;170.2575;1122.51;0.151675709
720;2015;2;18;23;252.83;1122.51;0.225236301
721;2015;2;19;0;347.97;1122.51;0.309992784
722;2015;2;19;1;380.9675;1122.51;0.339388959
723;2015;2;19;2;368.9975;1122.51;0.328725357
724;2015;2;19;3;323.1625;1122.51;0.287892758
725;2015;2;19;4;309.14;1122.51;0.275400665
726;2015;2;19;5;335.6675;1122.51;0.299032971
727;2015;2;19;6;362.0125;1122.51;0.322502695
728;2015;2;19;7;372.1125;1122.51;0.331500388
729;2015;2;19;8;407.8525;1122.51;0.363339748
730;2015;2;19;9;426.13;1122.51;0.379622453
731;2015;2;19;10;436.82;1122.51;0.389145754
732;2015;2;19;11;491.4725;1122.51;0.437833516
733;2015;2;19;12;553.7825;1122.51;0.493343044
734;2015;2;19;13;565.5125;1122.51;0.503792839
735;2015;2;19;14;563.0275;1122.51;0.501579051
736;2015;2;19;15;572.65;1122.51;0.510151357
737;2015;2;19;16;538.755;1122.51;0.479955635
738;2015;2;19;17;457.8725;1122.51;0.407900598
739;2015;2;19;18;452.11;1122.51;0.402767013
740;2015;2;19;19;489.2075;1122.51;0.435815717
741;2015;2;19;20;595.73;1122.51;0.530712421
742;2015;2;19;21;665.235;1122.51;0.592631691
743;2015;2;19;22;657.5375;1122.51;0.585774292
744;2015;2;19;23;695.26;1122.51;0.619379783
745;2015;2;20;0;753.12;1122.51;0.670924981
746;2015;2;20;1;767.855;1122.51;0.684051812
747;2015;2;20;2;781.175;1122.51;0.695918076
748;2015;2;20;3;767.93;1122.51;0.684118627
749;2015;2;20;4;826.555;1122.51;0.736345333
750;2015;2;20;5;826.2375;1122.51;0.736062485
751;2015;2;20;6;835.33;1122.51;0.744162636
752;2015;2;20;7;851.8075;1122.51;0.758841792
753;2015;2;20;8;839.87;1122.51;0.748207143
754;2015;2;20;9;804.2375;1122.51;0.71646355
755;2015;2;20;10;790.275;1122.51;0.704024908
756;2015;2;20;11;751.3625;1122.51;0.669359293
757;2015;2;20;12;760.8275;1122.51;0.677791289
758;2015;2;20;13;778.715;1122.51;0.693726559
759;2015;2;20;14;718.505;1122.51;0.640087839
760;2015;2;20;15;650.2525;1122.51;0.579284372
761;2015;2;20;16;719.835;1122.51;0.641272684
762;2015;2;20;17;825.915;1122.51;0.735775182
763;2015;2;20;18;839.3775;1122.51;0.747768394
764;2015;2;20;19;857.2125;1122.51;0.763656894
765;2015;2;20;20;871.99;1122.51;0.776821587
766;2015;2;20;21;822.85;1122.51;0.733044694
767;2015;2;20;22;788.005;1122.51;0.702002655
768;2015;2;20;23;681.2375;1122.51;0.606887689
769;2015;2;21;0;614.4425;1122.51;0.547382651
770;2015;2;21;1;478.75;1122.51;0.426499541
771;2015;2;21;2;379.2175;1122.51;0.337829953
772;2015;2;21;3;323.23;1122.51;0.287952891
773;2015;2;21;4;213.1425;1122.51;0.189880268
774;2015;2;21;5;118.6175;1122.51;0.105671664
775;2015;2;21;6;94.875;1122.51;0.084520405
776;2015;2;21;7;91.2425;1122.51;0.081284354
777;2015;2;21;8;112.0525;1122.51;0.099823164
778;2015;2;21;9;118.6575;1122.51;0.105707299
779;2015;2;21;10;116.9325;1122.51;0.104170564
780;2015;2;21;11;125.3075;1122.51;0.111631522
781;2015;2;21;12;131.695;1122.51;0.117321895
782;2015;2;21;13;139.83;1122.51;0.124569046
783;2015;2;21;14;132.1475;1122.51;0.117725009
784;2015;2;21;15;95.8825;1122.51;0.085417947
785;2015;2;21;16;83.04;1122.51;0.073977069
786;2015;2;21;17;73.7675;1122.51;0.065716564
787;2015;2;21;18;59.13;1122.51;0.052676591
788;2015;2;21;19;39.2975;1122.51;0.035008597
789;2015;2;21;20;46.0175;1122.51;0.04099518
790;2015;2;21;21;46.4825;1122.51;0.041409431
791;2015;2;21;22;44.9875;1122.51;0.040077594
792;2015;2;21;23;64.97;1122.51;0.057879217
793;2015;2;22;0;71.2825;1122.51;0.063502775
794;2015;2;22;1;89.525;1122.51;0.079754301
795;2015;2;22;2;79.715;1122.51;0.071014958
796;2015;2;22;3;66.29;1122.51;0.059055153
797;2015;2;22;4;69.1225;1122.51;0.061578516
798;2015;2;22;5;68.3225;1122.51;0.060865827
799;2015;2;22;6;59.0925;1122.51;0.052643184
800;2015;2;22;7;58.8625;1122.51;0.052438286
801;2015;2;22;8;61.92;1122.51;0.055162092
802;2015;2;22;9;66.6975;1122.51;0.059418179
803;2015;2;22;10;72.3575;1122.51;0.06446045
804;2015;2;22;11;91.94;1122.51;0.081905729
805;2015;2;22;12;141.1;1122.51;0.125700439
806;2015;2;22;13;189.075;1122.51;0.168439479
807;2015;2;22;14;268.2225;1122.51;0.238948874
808;2015;2;22;15;352.2075;1122.51;0.313767806
809;2015;2;22;16;378.245;1122.51;0.336963591
810;2015;2;22;17;475.9;1122.51;0.423960588
811;2015;2;22;18;660.2075;1122.51;0.58815289
812;2015;2;22;19;854.785;1122.51;0.76149433
813;2015;2;22;20;966.5875;1122.51;0.861094779
814;2015;2;22;21;976.61;1122.51;0.87002343
815;2015;2;22;22;993.7625;1122.51;0.885303917
816;2015;2;22;23;984.04;1122.51;0.876642524
817;2015;2;23;0;966.865;1122.51;0.861341992
818;2015;2;23;1;951.08;1122.51;0.847279757
819;2015;2;23;2;916.865;1122.51;0.816798959
820;2015;2;23;3;892.0625;1122.51;0.794703388
821;2015;2;23;4;875.13;1122.51;0.77961889
822;2015;2;23;5;813.475;1122.51;0.724692876
823;2015;2;23;6;731.4875;1122.51;0.651653437
824;2015;2;23;7;644.735;1122.51;0.574369048
825;2015;2;23;8;516.5925;1122.51;0.460211936
826;2015;2;23;9;471.1875;1122.51;0.419762407
827;2015;2;23;10;359.9375;1122.51;0.320654159
828;2015;2;23;11;319.6775;1122.51;0.284788109
829;2015;2;23;12;385.72;1122.51;0.343622774
830;2015;2;23;13;525.2125;1122.51;0.467891155
831;2015;2;23;14;554.265;1122.51;0.493772884
832;2015;2;23;15;577.3075;1122.51;0.514300541
833;2015;2;23;16;525.2625;1122.51;0.467935698
834;2015;2;23;17;555.6525;1122.51;0.495008953
835;2015;2;23;18;708.795;1122.51;0.631437582
836;2015;2;23;19;733.73;1122.51;0.653651192
837;2015;2;23;20;732.95;1122.51;0.652956321
838;2015;2;23;21;685.65;1122.51;0.610818612
839;2015;2;23;22;741.0575;1122.51;0.660178974
840;2015;2;23;23;762.5275;1122.51;0.679305752
841;2015;2;24;0;733.4025;1122.51;0.653359436
842;2015;2;24;1;807.0875;1122.51;0.719002503
843;2015;2;24;2;863.815;1122.51;0.769538801
844;2015;2;24;3;849.7325;1122.51;0.756993256
845;2015;2;24;4;865.1675;1122.51;0.77074369
846;2015;2;24;5;814.935;1122.51;0.725993532
847;2015;2;24;6;783.465;1122.51;0.697958147
848;2015;2;24;7;794.6075;1122.51;0.707884562
849;2015;2;24;8;742.915;1122.51;0.661833748
850;2015;2;24;9;658.1125;1122.51;0.586286536
851;2015;2;24;10;655.81;1122.51;0.58423533
852;2015;2;24;11;532.2725;1122.51;0.474180631
853;2015;2;24;12;467.3575;1122.51;0.416350411
854;2015;2;24;13;377.0175;1122.51;0.335870059
855;2015;2;24;14;335.7525;1122.51;0.299108694
856;2015;2;24;15;276.81;1122.51;0.246599139
857;2015;2;24;16;251.28;1122.51;0.223855467
858;2015;2;24;17;192.495;1122.51;0.171486223
859;2015;2;24;18;201.045;1122.51;0.179103081
860;2015;2;24;19;296.8775;1122.51;0.264476486
861;2015;2;24;20;362.44;1122.51;0.322883538
862;2015;2;24;21;321.28;1122.51;0.286215713
863;2015;2;24;22;240.9375;1122.51;0.21464174
864;2015;2;24;23;214.015;1122.51;0.190657544
865;2015;2;25;0;227.975;1122.51;0.203093959
866;2015;2;25;1;253.645;1122.51;0.225962352
867;2015;2;25;2;264.885;1122.51;0.235975626
868;2015;2;25;3;254.055;1122.51;0.226327605
869;2015;2;25;4;223.655;1122.51;0.199245441
870;2015;2;25;5;248.96;1122.51;0.22178867
871;2015;2;25;6;294.4925;1122.51;0.262351783
872;2015;2;25;7;301.295;1122.51;0.268411863
873;2015;2;25;8;346.29;1122.51;0.308496138
874;2015;2;25;9;351.7675;1122.51;0.313375827
875;2015;2;25;10;359.645;1122.51;0.320393582
876;2015;2;25;11;298.8475;1122.51;0.266231481
877;2015;2;25;12;221.4675;1122.51;0.197296683
878;2015;2;25;13;181.745;1122.51;0.161909471
879;2015;2;25;14;159.085;1122.51;0.141722568
880;2015;2;25;15;132.065;1122.51;0.117651513
881;2015;2;25;16;102.6625;1122.51;0.091457983
882;2015;2;25;17;79.8875;1122.51;0.071168631
883;2015;2;25;18;67.2525;1122.51;0.059912607
884;2015;2;25;19;47.46;1122.51;0.042280247
885;2015;2;25;20;36.9125;1122.51;0.032883894
886;2015;2;25;21;35.7075;1122.51;0.031810407
887;2015;2;25;22;43.9675;1122.51;0.039168916
888;2015;2;25;23;35.575;1122.51;0.031692368
889;2015;2;26;0;35.175;1122.51;0.031336024
890;2015;2;26;1;38.4925;1122.51;0.034291454
891;2015;2;26;2;63.5;1122.51;0.056569652
892;2015;2;26;3;86.5875;1122.51;0.077137397
893;2015;2;26;4;76.1575;1122.51;0.067845721
894;2015;2;26;5;87.2175;1122.51;0.07769864
895;2015;2;26;6;130.24;1122.51;0.116025692
896;2015;2;26;7;191.58;1122.51;0.170671085
897;2015;2;26;8;314.105;1122.51;0.279823788
898;2015;2;26;9;380.5275;1122.51;0.33899698
899;2015;2;26;10;406.985;1122.51;0.362566926
900;2015;2;26;11;432.2325;1122.51;0.38505893
901;2015;2;26;12;432.465;1122.51;0.385266056
902;2015;2;26;13;482.2925;1122.51;0.429655415
903;2015;2;26;14;473.1225;1122.51;0.421486223
904;2015;2;26;15;487.545;1122.51;0.434334661
905;2015;2;26;16;510.31;1122.51;0.454615104
906;2015;2;26;17;516.085;1122.51;0.459759824
907;2015;2;26;18;519.89;1122.51;0.463149549
908;2015;2;26;19;551.665;1122.51;0.491456646
909;2015;2;26;20;502.795;1122.51;0.447920286
910;2015;2;26;21;460.805;1122.51;0.410513047
911;2015;2;26;22;463.445;1122.51;0.412864919
912;2015;2;26;23;478.69;1122.51;0.42644609
913;2015;2;27;0;509.55;1122.51;0.45393805
914;2015;2;27;1;488.4975;1122.51;0.435183205
915;2015;2;27;2;483.3625;1122.51;0.430608636
916;2015;2;27;3;460.0775;1122.51;0.409864946
917;2015;2;27;4;471.8275;1122.51;0.420332558
918;2015;2;27;5;506.1225;1122.51;0.450884625
919;2015;2;27;6;529.8025;1122.51;0.471980205
920;2015;2;27;7;466.095;1122.51;0.4152257
921;2015;2;27;8;383.02;1122.51;0.34121745
922;2015;2;27;9;336.7925;1122.51;0.300035189
923;2015;2;27;10;319.2325;1122.51;0.284391676
924;2015;2;27;11;324.6925;1122.51;0.289255775
925;2015;2;27;12;298.4875;1122.51;0.265910771
926;2015;2;27;13;251.52;1122.51;0.224069273
927;2015;2;27;14;240.08;1122.51;0.213877827
928;2015;2;27;15;216.31;1122.51;0.192702069
929;2015;2;27;16;165.2525;1122.51;0.147216951
930;2015;2;27;17;126.1275;1122.51;0.112362028
931;2015;2;27;18;116.2925;1122.51;0.103600413
932;2015;2;27;19;131.1625;1122.51;0.116847511
933;2015;2;27;20;117.02;1122.51;0.104248514
934;2015;2;27;21;108.9175;1122.51;0.097030316
935;2015;2;27;22;85.48;1122.51;0.076150769
936;2015;2;27;23;67.415;1122.51;0.060057371
937;2015;2;28;0;82.52;1122.51;0.073513822
938;2015;2;28;1;128.055;1122.51;0.114079162
939;2015;2;28;2;162.6725;1122.51;0.144918531
940;2015;2;28;3;207.3775;1122.51;0.184744457
941;2015;2;28;4;284.795;1122.51;0.253712662
942;2015;2;28;5;404.5075;1122.51;0.360359819
943;2015;2;28;6;493.0825;1122.51;0.439267802
944;2015;2;28;7;582.4275;1122.51;0.518861747
945;2015;2;28;8;561.0475;1122.51;0.499815146
946;2015;2;28;9;495.8175;1122.51;0.441704306
947;2015;2;28;10;519.7125;1122.51;0.462991421
948;2015;2;28;11;583.78;1122.51;0.520066636
949;2015;2;28;12;659.2575;1122.51;0.587306572
950;2015;2;28;13;698.74;1122.51;0.622479978
951;2015;2;28;14;754.9475;1122.51;0.672553028
952;2015;2;28;15;820.815;1122.51;0.731231793
953;2015;2;28;16;845.9675;1122.51;0.753639166
954;2015;2;28;17;834.5;1122.51;0.743423221
955;2015;2;28;18;886.2475;1122.51;0.789523033
956;2015;2;28;19;907.1425;1122.51;0.808137567
957;2015;2;28;20;932.3475;1122.51;0.83059171
958;2015;2;28;21;908.295;1122.51;0.809164284
959;2015;2;28;22;897.52;1122.51;0.79956526
960;2015;2;28;23;922.81;1122.51;0.822095126
961;2015;3;1;0;919.33;1122.51;0.818994931
962;2015;3;1;1;929.5475;1122.51;0.8280973
963;2015;3;1;2;930.7625;1122.51;0.829179696
964;2015;3;1;3;899.6;1122.51;0.80141825
965;2015;3;1;4;960.39;1122.51;0.85557367
966;2015;3;1;5;915.015;1122.51;0.815150867
967;2015;3;1;6;872.24;1122.51;0.777044303
968;2015;3;1;7;840.51;1122.51;0.748777294
969;2015;3;1;8;831.675;1122.51;0.74090654
970;2015;3;1;9;858.795;1122.51;0.765066681
971;2015;3;1;10;844.6125;1122.51;0.75243205
972;2015;3;1;11;825.75;1122.51;0.73562819
973;2015;3;1;12;837.705;1122.51;0.74627843
974;2015;3;1;13;846.13;1122.51;0.753783931
975;2015;3;1;14;803.4675;1122.51;0.715777588
976;2015;3;1;15;696.885;1122.51;0.620827431
977;2015;3;1;16;494.9675;1122.51;0.440947074
978;2015;3;1;17;387.09;1122.51;0.344843253
979;2015;3;1;18;373.185;1122.51;0.332455836
980;2015;3;1;19;510.8825;1122.51;0.455125121
981;2015;3;1;20;634.32;1122.51;0.565090734
982;2015;3;1;21;907.025;1122.51;0.808032891
983;2015;3;1;22;950.855;1122.51;0.847079313
984;2015;3;1;23;901.35;1122.51;0.802977256
985;2015;3;2;0;941.9175;1122.51;0.839117246
986;2015;3;2;1;925.08;1122.51;0.82411738
987;2015;3;2;2;837.7325;1122.51;0.746302928
988;2015;3;2;3;705.88;1122.51;0.628840723
989;2015;3;2;4;684.325;1122.51;0.609638221
990;2015;3;2;5;706.1;1122.51;0.629036712
991;2015;3;2;6;627.4675;1122.51;0.558986111
992;2015;3;2;7;554.7225;1122.51;0.494180453
993;2015;3;2;8;483.5675;1122.51;0.430791262
994;2015;3;2;9;444.18;1122.51;0.395702488
995;2015;3;2;10;552.68;1122.51;0.49236087
996;2015;3;2;11;749.74;1122.51;0.667913872
997;2015;3;2;12;811.6875;1122.51;0.723100462
998;2015;3;2;13;795.03;1122.51;0.708260951
999;2015;3;2;14;796.925;1122.51;0.709949132
1000;2015;3;2;15;881.62;1122.51;0.785400575
1001;2015;3;2;16;898.7825;1122.51;0.800689972
1002;2015;3;2;17;874.61;1122.51;0.779155642
1003;2015;3;2;18;889.13;1122.51;0.792090939
1004;2015;3;2;19;859.97;1122.51;0.766113442
1005;2015;3;2;20;769.4675;1122.51;0.685488325
1006;2015;3;2;21;689.2725;1122.51;0.614045755
1007;2015;3;2;22;647.0825;1122.51;0.576460343
1008;2015;3;2;23;652.3325;1122.51;0.581137362
1009;2015;3;3;0;621.8375;1122.51;0.553970566
1010;2015;3;3;1;559.655;1122.51;0.498574623
1011;2015;3;3;2;549.1775;1122.51;0.48924063
1012;2015;3;3;3;536.335;1122.51;0.477799752
1013;2015;3;3;4;525.29;1122.51;0.467960196
1014;2015;3;3;5;463.08;1122.51;0.412539755
1015;2015;3;3;6;452.5425;1122.51;0.40315231
1016;2015;3;3;7;445.1325;1122.51;0.396551033
1017;2015;3;3;8;463.9525;1122.51;0.413317031
1018;2015;3;3;9;539.365;1122.51;0.48049906
1019;2015;3;3;10;601.0675;1122.51;0.53546739
1020;2015;3;3;11;784.2275;1122.51;0.698637429
1021;2015;3;3;12;913.6575;1122.51;0.813941524
1022;2015;3;3;13;871.7675;1122.51;0.776623371
