Timestep;Y;M;D;H;AvgOfRealTime
7755;2015;12;9;2;8914.25
7756;2015;12;9;3;8757.00
7757;2015;12;9;4;8959.00
7758;2015;12;9;5;9425.00
7759;2015;12;9;6;10538.75
7760;2015;12;9;7;11600.25
7761;2015;12;9;8;11868.50
7762;2015;12;9;9;11860.25
7763;2015;12;9;10;11761.50
7764;2015;12;9;11;11706.75
7765;2015;12;9;12;11453.50
7766;2015;12;9;13;11445.00
7767;2015;12;9;14;11263.00
7768;2015;12;9;15;11390.75
7769;2015;12;9;16;11684.75
7770;2015;12;9;17;12434.50
7771;2015;12;9;18;12344.75
7772;2015;12;9;19;11762.25
7773;2015;12;9;20;11191.75
7774;2015;12;9;21;10688.75
7775;2015;12;9;22;10766.25
7776;2015;12;9;23;10517.25
7777;2015;12;10;0;9837.75
7778;2015;12;10;1;9334.00
7779;2015;12;10;2;9058.50
7780;2015;12;10;3;8983.00
7781;2015;12;10;4;9051.25
7782;2015;12;10;5;9534.00
7783;2015;12;10;6;10632.75
7784;2015;12;10;7;11630.50
7785;2015;12;10;8;11890.00
7786;2015;12;10;9;11816.50
7787;2015;12;10;10;11734.50
7788;2015;12;10;11;11793.00
7789;2015;12;10;12;11582.25
7790;2015;12;10;13;11631.25
7791;2015;12;10;14;11566.00
7792;2015;12;10;15;11625.50
7793;2015;12;10;16;12039.75
7794;2015;12;10;17;12745.75
7795;2015;12;10;18;12669.50
7796;2015;12;10;19;12142.25
7797;2015;12;10;20;11482.50
7798;2015;12;10;21;10940.25
7799;2015;12;10;22;10947.00
7800;2015;12;10;23;10829.50
7801;2015;12;11;0;10153.75
7802;2015;12;11;1;9667.50
7803;2015;12;11;2;9347.00
7804;2015;12;11;3;9262.50
7805;2015;12;11;4;9326.75
7806;2015;12;11;5;9549.75
7807;2015;12;11;6;10515.00
7808;2015;12;11;7;11550.00
7809;2015;12;11;8;11982.50
7810;2015;12;11;9;12148.50
7811;2015;12;11;10;12193.50
7812;2015;12;11;11;12250.50
7813;2015;12;11;12;11977.00
7814;2015;12;11;13;11913.25
7815;2015;12;11;14;11726.75
7816;2015;12;11;15;11691.25
7817;2015;12;11;16;11993.50
7818;2015;12;11;17;12437.00
7819;2015;12;11;18;12311.75
7820;2015;12;11;19;11725.00
7821;2015;12;11;20;11257.75
7822;2015;12;11;21;10678.75
7823;2015;12;11;22;10855.50
7824;2015;12;11;23;10795.75
7825;2015;12;12;0;10063.00
7826;2015;12;12;1;9454.50
7827;2015;12;12;2;9017.50
7828;2015;12;12;3;8688.75
7829;2015;12;12;4;8535.75
7830;2015;12;12;5;8619.50
7831;2015;12;12;6;8897.50
7832;2015;12;12;7;9321.00
7833;2015;12;12;8;9991.50
7834;2015;12;12;9;10355.50
7835;2015;12;12;10;10623.25
7836;2015;12;12;11;10720.00
7837;2015;12;12;12;10713.75
7838;2015;12;12;13;10618.50
7839;2015;12;12;14;10402.25
7840;2015;12;12;15;10291.75
7841;2015;12;12;16;10409.00
7842;2015;12;12;17;10799.50
7843;2015;12;12;18;10859.25
7844;2015;12;12;19;10575.50
7845;2015;12;12;20;10045.00
7846;2015;12;12;21;9606.25
7847;2015;12;12;22;9714.75
7848;2015;12;12;23;9738.50
7849;2015;12;13;0;9231.50
7850;2015;12;13;1;8682.50
7851;2015;12;13;2;8266.25
7852;2015;12;13;3;7958.75
7853;2015;12;13;4;7947.75
7854;2015;12;13;5;8038.00
7855;2015;12;13;6;8331.00
7856;2015;12;13;7;8572.75
7857;2015;12;13;8;9126.00
7858;2015;12;13;9;9603.75
7859;2015;12;13;10;10107.25
7860;2015;12;13;11;10500.75
7861;2015;12;13;12;10622.50
7862;2015;12;13;13;10311.25
7863;2015;12;13;14;10060.00
7864;2015;12;13;15;9970.25
7865;2015;12;13;16;10178.50
7866;2015;12;13;17;10716.00
7867;2015;12;13;18;10833.50
7868;2015;12;13;19;10750.25
7869;2015;12;13;20;10404.75
7870;2015;12;13;21;9937.25
7871;2015;12;13;22;9976.25
7872;2015;12;13;23;9878.50
7873;2015;12;14;0;9315.50
7874;2015;12;14;1;8802.75
7875;2015;12;14;2;8389.25
7876;2015;12;14;3;8253.00
7877;2015;12;14;4;8326.50
7878;2015;12;14;5;8950.25
7879;2015;12;14;6;10188.00
7880;2015;12;14;7;11274.75
7881;2015;12;14;8;11748.50
7882;2015;12;14;9;11752.00
7883;2015;12;14;10;11719.50
7884;2015;12;14;11;11909.50
7885;2015;12;14;12;11720.50
7886;2015;12;14;13;11659.50
7887;2015;12;14;14;11559.25
7888;2015;12;14;15;11671.25
7889;2015;12;14;16;11979.00
7890;2015;12;14;17;12681.25
7891;2015;12;14;18;12646.50
7892;2015;12;14;19;12135.25
7893;2015;12;14;20;11445.25
7894;2015;12;14;21;10870.25
7895;2015;12;14;22;10808.00
7896;2015;12;14;23;10712.50
7897;2015;12;15;0;10031.50
7898;2015;12;15;1;9565.25
7899;2015;12;15;2;9201.25
7900;2015;12;15;3;9054.50
7901;2015;12;15;4;9137.00
7902;2015;12;15;5;9597.75
7903;2015;12;15;6;10714.75
7904;2015;12;15;7;11731.25
7905;2015;12;15;8;12133.25
7906;2015;12;15;9;12057.25
7907;2015;12;15;10;11980.75
7908;2015;12;15;11;12164.00
7909;2015;12;15;12;12018.00
7910;2015;12;15;13;11894.50
7911;2015;12;15;14;11865.00
7912;2015;12;15;15;11881.00
7913;2015;12;15;16;12153.00
7914;2015;12;15;17;12671.50
7915;2015;12;15;18;12584.25
7916;2015;12;15;19;12067.00
7917;2015;12;15;20;11433.75
7918;2015;12;15;21;10797.75
7919;2015;12;15;22;10879.25
7920;2015;12;15;23;10818.00
7921;2015;12;16;0;9930.00
7922;2015;12;16;1;9372.75
7923;2015;12;16;2;8977.00
7924;2015;12;16;3;8973.00
7925;2015;12;16;4;8923.50
7926;2015;12;16;5;9425.75
7927;2015;12;16;6;10554.00
7928;2015;12;16;7;11532.00
7929;2015;12;16;8;12054.25
7930;2015;12;16;9;12126.75
7931;2015;12;16;10;12218.50
7932;2015;12;16;11;12398.00
7933;2015;12;16;12;12140.50
7934;2015;12;16;13;12145.25
7935;2015;12;16;14;11939.75
7936;2015;12;16;15;11943.25
7937;2015;12;16;16;12173.00
7938;2015;12;16;17;12611.00
7939;2015;12;16;18;12461.50
7940;2015;12;16;19;12010.00
7941;2015;12;16;20;11290.75
7942;2015;12;16;21;10737.25
7943;2015;12;16;22;10787.00
7944;2015;12;16;23;10644.25
7945;2015;12;17;0;9797.50
7946;2015;12;17;1;9137.25
7947;2015;12;17;2;8739.50
7948;2015;12;17;3;8535.75
7949;2015;12;17;4;8642.50
7950;2015;12;17;5;9129.75
7951;2015;12;17;6;10228.00
7952;2015;12;17;7;11232.25
7953;2015;12;17;8;11642.25
7954;2015;12;17;9;11526.75
7955;2015;12;17;10;11441.25
7956;2015;12;17;11;11530.50
7957;2015;12;17;12;11296.75
7958;2015;12;17;13;11206.50
7959;2015;12;17;14;11115.25
7960;2015;12;17;15;11140.25
7961;2015;12;17;16;11437.50
7962;2015;12;17;17;12186.75
7963;2015;12;17;18;12022.00
7964;2015;12;17;19;11520.25
7965;2015;12;17;20;10985.25
7966;2015;12;17;21;10408.25
7967;2015;12;17;22;10476.75
7968;2015;12;17;23;10272.50
7969;2015;12;18;0;9466.50
7970;2015;12;18;1;8898.50
7971;2015;12;18;2;8567.00
7972;2015;12;18;3;8361.25
7973;2015;12;18;4;8455.50
7974;2015;12;18;5;8941.50
7975;2015;12;18;6;10073.00
7976;2015;12;18;7;11167.50
7977;2015;12;18;8;11556.50
7978;2015;12;18;9;11610.25
7979;2015;12;18;10;11651.00
7980;2015;12;18;11;11644.25
7981;2015;12;18;12;11407.75
7982;2015;12;18;13;11325.00
7983;2015;12;18;14;11039.25
7984;2015;12;18;15;10954.50
7985;2015;12;18;16;11207.00
7986;2015;12;18;17;11694.25
7987;2015;12;18;18;11533.00
7988;2015;12;18;19;11045.75
7989;2015;12;18;20;10429.50
7990;2015;12;18;21;9882.50
7991;2015;12;18;22;10002.00
7992;2015;12;18;23;10070.75
7993;2015;12;19;0;9366.25
7994;2015;12;19;1;8731.00
7995;2015;12;19;2;8308.50
7996;2015;12;19;3;8098.50
7997;2015;12;19;4;8024.00
7998;2015;12;19;5;8046.25
7999;2015;12;19;6;8469.75
8000;2015;12;19;7;8794.00
8001;2015;12;19;8;9497.00
8002;2015;12;19;9;9827.50
8003;2015;12;19;10;9996.25
8004;2015;12;19;11;10220.00
8005;2015;12;19;12;10120.75
8006;2015;12;19;13;10016.50
8007;2015;12;19;14;9752.75
8008;2015;12;19;15;9665.75
8009;2015;12;19;16;9886.75
8010;2015;12;19;17;10639.25
8011;2015;12;19;18;10603.75
8012;2015;12;19;19;10333.00
8013;2015;12;19;20;9830.25
8014;2015;12;19;21;9382.00
8015;2015;12;19;22;9410.00
8016;2015;12;19;23;9432.75
8017;2015;12;20;0;8784.00
8018;2015;12;20;1;8187.50
8019;2015;12;20;2;7734.75
8020;2015;12;20;3;7641.75
8021;2015;12;20;4;7528.00
8022;2015;12;20;5;7719.50
8023;2015;12;20;6;7911.50
8024;2015;12;20;7;8130.00
8025;2015;12;20;8;8625.50
8026;2015;12;20;9;9035.50
8027;2015;12;20;10;9473.75
8028;2015;12;20;11;9703.50
8029;2015;12;20;12;9829.75
8030;2015;12;20;13;9551.25
8031;2015;12;20;14;9320.25
8032;2015;12;20;15;9277.50
8033;2015;12;20;16;9596.00
8034;2015;12;20;17;10129.50
8035;2015;12;20;18;10193.75
8036;2015;12;20;19;10107.25
8037;2015;12;20;20;9827.25
8038;2015;12;20;21;9367.50
8039;2015;12;20;22;9465.75
8040;2015;12;20;23;9386.75
8041;2015;12;21;0;8753.25
8042;2015;12;21;1;8332.00
8043;2015;12;21;2;7938.00
8044;2015;12;21;3;7846.50
8045;2015;12;21;4;7874.75
8046;2015;12;21;5;8315.50
8047;2015;12;21;6;9192.00
8048;2015;12;21;7;9989.00
8049;2015;12;21;8;10630.00
8050;2015;12;21;9;10832.50
8051;2015;12;21;10;10949.50
8052;2015;12;21;11;11010.00
8053;2015;12;21;12;10877.50
8054;2015;12;21;13;10835.75
8055;2015;12;21;14;10633.75
8056;2015;12;21;15;10601.25
8057;2015;12;21;16;10874.75
8058;2015;12;21;17;11527.00
8059;2015;12;21;18;11409.00
8060;2015;12;21;19;10988.50
8061;2015;12;21;20;10353.00
8062;2015;12;21;21;9905.25
8063;2015;12;21;22;10000.25
8064;2015;12;21;23;9867.50
8065;2015;12;22;0;9196.50
8066;2015;12;22;1;8536.25
8067;2015;12;22;2;8124.25
8068;2015;12;22;3;8018.25
8069;2015;12;22;4;8087.50
8070;2015;12;22;5;8407.50
8071;2015;12;22;6;9159.50
8072;2015;12;22;7;9883.00
8073;2015;12;22;8;10596.50
8074;2015;12;22;9;10767.00
8075;2015;12;22;10;10833.50
8076;2015;12;22;11;10986.00
8077;2015;12;22;12;10837.63
8078;2015;12;22;13;10682.75
8079;2015;12;22;14;10485.75
8080;2015;12;22;15;10476.00
8081;2015;12;22;16;10647.00
8082;2015;12;22;17;11333.50
8083;2015;12;22;18;11282.50
8084;2015;12;22;19;10832.00
8085;2015;12;22;20;10172.50
8086;2015;12;22;21;9713.25
8087;2015;12;22;22;9797.25
8088;2015;12;22;23;9649.25
8089;2015;12;23;0;8906.00
8090;2015;12;23;1;8302.50
8091;2015;12;23;2;7897.25
8092;2015;12;23;3;7788.00
8093;2015;12;23;4;7873.25
8094;2015;12;23;5;8327.50
8095;2015;12;23;6;9102.50
8096;2015;12;23;7;9728.75
8097;2015;12;23;8;10494.50
8098;2015;12;23;9;10603.25
8099;2015;12;23;10;10613.00
8100;2015;12;23;11;10672.00
8101;2015;12;23;12;10618.00
8102;2015;12;23;13;10366.75
8103;2015;12;23;14;10233.25
8104;2015;12;23;15;10310.50
8105;2015;12;23;16;10473.00
8106;2015;12;23;17;11150.50
8107;2015;12;23;18;11190.25
8108;2015;12;23;19;10862.25
8109;2015;12;23;20;10227.50
8110;2015;12;23;21;9732.25
8111;2015;12;23;22;9866.00
8112;2015;12;23;23;9750.75
8113;2015;12;24;0;8885.00
8114;2015;12;24;1;8272.75
8115;2015;12;24;2;7940.00
8116;2015;12;24;3;7815.25
8117;2015;12;24;4;7789.75
8118;2015;12;24;5;8078.50
8119;2015;12;24;6;8663.50
8120;2015;12;24;7;9106.25
8121;2015;12;24;8;9650.75
8122;2015;12;24;9;9893.75
8123;2015;12;24;10;9950.75
8124;2015;12;24;11;9919.25
8125;2015;12;24;12;9777.25
8126;2015;12;24;13;9644.25
8127;2015;12;24;14;9415.00
8128;2015;12;24;15;9456.50
8129;2015;12;24;16;9691.75
8130;2015;12;24;17;10111.00
8131;2015;12;24;18;9817.75
8132;2015;12;24;19;9295.00
8133;2015;12;24;20;8912.25
8134;2015;12;24;21;8691.25
8135;2015;12;24;22;9074.25
8136;2015;12;24;23;9142.00
8137;2015;12;25;0;8515.25
8138;2015;12;25;1;7984.25
8139;2015;12;25;2;7570.00
8140;2015;12;25;3;7277.50
8141;2015;12;25;4;7203.50
8142;2015;12;25;5;7321.00
8143;2015;12;25;6;7456.00
8144;2015;12;25;7;7437.50
8145;2015;12;25;8;7741.00
8146;2015;12;25;9;8122.25
8147;2015;12;25;10;8605.50
8148;2015;12;25;11;9002.00
8149;2015;12;25;12;9262.00
8150;2015;12;25;13;9103.00
8151;2015;12;25;14;8816.75
8152;2015;12;25;15;8651.00
8153;2015;12;25;16;8708.00
8154;2015;12;25;17;8985.00
8155;2015;12;25;18;9006.00
8156;2015;12;25;19;8893.50
8157;2015;12;25;20;8613.75
8158;2015;12;25;21;8337.50
8159;2015;12;25;22;8690.25
8160;2015;12;25;23;8743.50
8161;2015;12;26;0;8112.75
8162;2015;12;26;1;7546.00
8163;2015;12;26;2;7137.50
8164;2015;12;26;3;7006.50
8165;2015;12;26;4;7007.00
8166;2015;12;26;5;7177.25
8167;2015;12;26;6;7518.00
8168;2015;12;26;7;7809.75
8169;2015;12;26;8;8289.50
8170;2015;12;26;9;8690.75
8171;2015;12;26;10;8981.00
8172;2015;12;26;11;9132.00
8173;2015;12;26;12;9172.25
8174;2015;12;26;13;9047.75
8175;2015;12;26;14;8816.25
8176;2015;12;26;15;8810.00
8177;2015;12;26;16;9068.25
8178;2015;12;26;17;9899.50
8179;2015;12;26;18;10012.75
8180;2015;12;26;19;9666.25
8181;2015;12;26;20;9213.00
8182;2015;12;26;21;8762.25
8183;2015;12;26;22;8920.50
8184;2015;12;26;23;8917.50
8185;2015;12;27;0;8258.75
8186;2015;12;27;1;7707.00
8187;2015;12;27;2;7390.25
8188;2015;12;27;3;7230.75
8189;2015;12;27;4;7255.75
8190;2015;12;27;5;7319.00
8191;2015;12;27;6;7502.25
8192;2015;12;27;7;7650.00
8193;2015;12;27;8;8040.50
8194;2015;12;27;9;8402.50
8195;2015;12;27;10;8796.25
8196;2015;12;27;11;9099.00
8197;2015;12;27;12;9181.50
8198;2015;12;27;13;8988.75
8199;2015;12;27;14;8793.00
8200;2015;12;27;15;8700.50
8201;2015;12;27;16;9003.00
8202;2015;12;27;17;9778.50
8203;2015;12;27;18;9863.00
8204;2015;12;27;19;9726.00
8205;2015;12;27;20;9421.25
8206;2015;12;27;21;8995.00
8207;2015;12;27;22;9131.25
8208;2015;12;27;23;9083.50
8209;2015;12;28;0;8400.25
8210;2015;12;28;1;7900.00
8211;2015;12;28;2;7524.25
8212;2015;12;28;3;7433.75
8213;2015;12;28;4;7546.25
8214;2015;12;28;5;7859.75
8215;2015;12;28;6;8565.50
8216;2015;12;28;7;9100.25
8217;2015;12;28;8;9586.00
8218;2015;12;28;9;9705.25
8219;2015;12;28;10;9824.25
8220;2015;12;28;11;10573.27
8221;2015;12;28;12;9863.50
8222;2015;12;28;13;9647.75
8223;2015;12;28;14;9462.75
8224;2015;12;28;15;9499.75
8225;2015;12;28;16;9782.75
8226;2015;12;28;17;10601.25
8227;2015;12;28;18;10697.50
8228;2015;12;28;19;10237.25
8229;2015;12;28;20;9622.25
8230;2015;12;28;21;9212.75
8231;2015;12;28;22;9394.50
8232;2015;12;28;23;9288.75
8233;2015;12;29;0;8629.75
8234;2015;12;29;1;8078.25
8235;2015;12;29;2;7702.75
8236;2015;12;29;3;7553.50
8237;2015;12;29;4;7613.50
8238;2015;12;29;5;7912.25
8239;2015;12;29;6;8458.00
8240;2015;12;29;7;9009.00
8241;2015;12;29;8;9684.25
8242;2015;12;29;9;9926.00
8243;2015;12;29;10;10119.25
8244;2015;12;29;11;10310.75
8245;2015;12;29;12;10329.50
8246;2015;12;29;13;10146.00
8247;2015;12;29;14;9905.75
8248;2015;12;29;15;9895.00
8249;2015;12;29;16;10043.00
8250;2015;12;29;17;10808.00
8251;2015;12;29;18;10814.75
8252;2015;12;29;19;10342.50
8253;2015;12;29;20;9765.00
8254;2015;12;29;21;9321.75
8255;2015;12;29;22;9520.75
8256;2015;12;29;23;9422.75
8257;2015;12;30;0;8685.75
8258;2015;12;30;1;8120.50
8259;2015;12;30;2;7760.75
8260;2015;12;30;3;7609.00
8261;2015;12;30;4;7698.00
8262;2015;12;30;5;7936.25
8263;2015;12;30;6;8454.50
8264;2015;12;30;7;8892.75
8265;2015;12;30;8;9574.50
8266;2015;12;30;9;9745.25
8267;2015;12;30;10;9852.50
8268;2015;12;30;11;9950.00
8269;2015;12;30;12;9851.50
8270;2015;12;30;13;9739.75
8271;2015;12;30;14;9598.25
8272;2015;12;30;15;9602.50
8273;2015;12;30;16;9795.50
8274;2015;12;30;17;10634.75
8275;2015;12;30;18;10654.75
8276;2015;12;30;19;10250.75
8277;2015;12;30;20;9668.50
8278;2015;12;30;21;9279.75
8279;2015;12;30;22;9478.25
8280;2015;12;30;23;9401.25
8281;2015;12;31;0;8723.75
8282;2015;12;31;1;8131.25
8283;2015;12;31;2;7685.50
8284;2015;12;31;3;7462.25
8285;2015;12;31;4;7512.75
8286;2015;12;31;5;7773.00
8287;2015;12;31;6;8241.75
8288;2015;12;31;7;8629.00
8289;2015;12;31;8;9211.25
8290;2015;12;31;9;9512.25
8291;2015;12;31;10;9689.50
8292;2015;12;31;11;9685.25
8293;2015;12;31;12;9577.25
8294;2015;12;31;13;9361.25
8295;2015;12;31;14;9228.50
8296;2015;12;31;15;9297.75
8297;2015;12;31;16;9398.50
8298;2015;12;31;17;10135.25
8299;2015;12;31;18;10028.50
8300;2015;12;31;19;9484.25
8301;2015;12;31;20;9009.50
8302;2015;12;31;21;8787.00
8303;2015;12;31;22;9136.75
8304;2015;12;31;23;9320.50
8305;2016;1;1;0;8824.50
8306;2016;1;1;1;8347.75
8307;2016;1;1;2;7909.50
8308;2016;1;1;3;7614.00
8309;2016;1;1;4;7476.50
8310;2016;1;1;5;7502.75
8311;2016;1;1;6;7597.00
8312;2016;1;1;7;7506.00
8313;2016;1;1;8;7581.75
8314;2016;1;1;9;7772.25
8315;2016;1;1;10;8058.00
8316;2016;1;1;11;8323.50
8317;2016;1;1;12;8513.50
8318;2016;1;1;13;8543.00
8319;2016;1;1;14;8487.75
8320;2016;1;1;15;8439.75
8321;2016;1;1;16;8519.25
8322;2016;1;1;17;9020.75
8323;2016;1;1;18;9166.25
8324;2016;1;1;19;9071.75
8325;2016;1;1;20;8762.25
8326;2016;1;1;21;8559.25
8327;2016;1;1;22;8859.00
8328;2016;1;1;23;8890.25
8329;2016;1;2;0;8245.50
8330;2016;1;2;1;7746.75
8331;2016;1;2;2;7479.50
8332;2016;1;2;3;7310.75
8333;2016;1;2;4;7324.25
8334;2016;1;2;5;7461.75
8335;2016;1;2;6;7786.50
8336;2016;1;2;7;8045.00
8337;2016;1;2;8;8577.00
8338;2016;1;2;9;9034.50
8339;2016;1;2;10;9388.75
8340;2016;1;2;11;9586.00
8341;2016;1;2;12;9674.00
8342;2016;1;2;13;9550.75
8343;2016;1;2;14;9440.00
8344;2016;1;2;15;9359.25
8345;2016;1;2;16;9519.75
8346;2016;1;2;17;10137.75
8347;2016;1;2;18;10286.50
8348;2016;1;2;19;9995.25
8349;2016;1;2;20;9606.50
8350;2016;1;2;21;9181.50
8351;2016;1;2;22;9319.25
8352;2016;1;2;23;9260.25
8353;2016;1;3;0;8643.75
8354;2016;1;3;1;8092.25
8355;2016;1;3;2;7680.50
8356;2016;1;3;3;7420.25
8357;2016;1;3;4;7368.50
8358;2016;1;3;5;7464.50
8359;2016;1;3;6;7761.00
8360;2016;1;3;7;7976.00
8361;2016;1;3;8;8359.50
8362;2016;1;3;9;8804.00
8363;2016;1;3;10;9217.00
8364;2016;1;3;11;9616.50
8365;2016;1;3;12;9829.50
8366;2016;1;3;13;9650.75
8367;2016;1;3;14;9439.25
8368;2016;1;3;15;9427.75
8369;2016;1;3;16;9638.75
8370;2016;1;3;17;10282.75
8371;2016;1;3;18;10363.75
8372;2016;1;3;19;10248.75
8373;2016;1;3;20;9872.75
8374;2016;1;3;21;9580.00
8375;2016;1;3;22;9651.75
8376;2016;1;3;23;9578.50
8377;2016;1;4;0;8894.50
8378;2016;1;4;1;8483.50
8379;2016;1;4;2;8145.75
8380;2016;1;4;3;8003.25
8381;2016;1;4;4;8117.75
8382;2016;1;4;5;8576.25
8383;2016;1;4;6;9796.75
8384;2016;1;4;7;10892.00
8385;2016;1;4;8;11533.00
8386;2016;1;4;9;11604.00
8387;2016;1;4;10;11644.75
8388;2016;1;4;11;11786.00
8389;2016;1;4;12;11589.50
8390;2016;1;4;13;11648.25
8391;2016;1;4;14;11604.25
8392;2016;1;4;15;11544.75
8393;2016;1;4;16;11665.50
8394;2016;1;4;17;12398.25
8395;2016;1;4;18;12378.75
8396;2016;1;4;19;11764.75
8397;2016;1;4;20;11068.50
8398;2016;1;4;21;10448.00
8399;2016;1;4;22;10458.00
8400;2016;1;4;23;10349.00
8401;2016;1;5;0;9539.25
8402;2016;1;5;1;9017.50
8403;2016;1;5;2;8731.25
8404;2016;1;5;3;8615.25
8405;2016;1;5;4;8752.75
8406;2016;1;5;5;9198.00
8407;2016;1;5;6;10394.00
8408;2016;1;5;7;11403.25
8409;2016;1;5;8;11933.00
8410;2016;1;5;9;11938.25
8411;2016;1;5;10;12011.75
8412;2016;1;5;11;12175.25
8413;2016;1;5;12;11970.75
8414;2016;1;5;13;11935.00
8415;2016;1;5;14;11896.00
8416;2016;1;5;15;11916.00
8417;2016;1;5;16;12048.75
8418;2016;1;5;17;12659.75
8419;2016;1;5;18;12601.75
8420;2016;1;5;19;12042.25
8421;2016;1;5;20;11355.75
8422;2016;1;5;21;10693.50
8423;2016;1;5;22;10655.00
8424;2016;1;5;23;10561.00
8425;2016;1;6;0;9893.75
8426;2016;1;6;1;9308.75
8427;2016;1;6;2;8999.00
8428;2016;1;6;3;8836.25
8429;2016;1;6;4;8878.00
8430;2016;1;6;5;9240.75
8431;2016;1;6;6;10248.75
8432;2016;1;6;7;11254.25
8433;2016;1;6;8;11834.00
8434;2016;1;6;9;12025.00
8435;2016;1;6;10;12020.25
8436;2016;1;6;11;12103.25
8437;2016;1;6;12;11901.75
8438;2016;1;6;13;11912.50
8439;2016;1;6;14;11712.75
8440;2016;1;6;15;11725.25
8441;2016;1;6;16;11725.75
8442;2016;1;6;17;12300.25
8443;2016;1;6;18;12317.00
8444;2016;1;6;19;11887.75
8445;2016;1;6;20;11169.50
8446;2016;1;6;21;10627.00
8447;2016;1;6;22;10721.50
8448;2016;1;6;23;10544.75
8449;2016;1;7;0;9840.75
8450;2016;1;7;1;9327.00
8451;2016;1;7;2;8932.50
8452;2016;1;7;3;8775.25
8453;2016;1;7;4;8790.75
8454;2016;1;7;5;9132.00
8455;2016;1;7;6;10189.00
8456;2016;1;7;7;11181.25
8457;2016;1;7;8;11688.00
8458;2016;1;7;9;11737.75
8459;2016;1;7;10;11808.75
8460;2016;1;7;11;12090.50
8461;2016;1;7;12;11818.00
8462;2016;1;7;13;11811.75
8463;2016;1;7;14;11695.75
8464;2016;1;7;15;11610.50
8465;2016;1;7;16;11690.25
8466;2016;1;7;17;12259.25
8467;2016;1;7;18;12238.75
8468;2016;1;7;19;11767.75
8469;2016;1;7;20;11103.00
8470;2016;1;7;21;10409.50
8471;2016;1;7;22;10560.25
8472;2016;1;7;23;10598.00
8473;2016;1;8;0;9955.00
8474;2016;1;8;1;9448.00
8475;2016;1;8;2;9105.00
8476;2016;1;8;3;8943.00
8477;2016;1;8;4;8986.50
8478;2016;1;8;5;9490.75
8479;2016;1;8;6;10787.00
8480;2016;1;8;7;11737.50
8481;2016;1;8;8;12244.50
8482;2016;1;8;9;12281.25
8483;2016;1;8;10;12135.00
8484;2016;1;8;11;12054.50
8485;2016;1;8;12;11713.75
8486;2016;1;8;13;11578.25
8487;2016;1;8;14;11354.00
8488;2016;1;8;15;11288.00
8489;2016;1;8;16;11413.25
8490;2016;1;8;17;12146.50
8491;2016;1;8;18;12373.25
8492;2016;1;8;19;11796.50
8493;2016;1;8;20;11090.00
8494;2016;1;8;21;10568.50
8495;2016;1;8;22;10770.75
8496;2016;1;8;23;10765.25
8497;2016;1;9;0;10017.00
8498;2016;1;9;1;9439.25
8499;2016;1;9;2;9049.50
8500;2016;1;9;3;8775.50
8501;2016;1;9;4;8638.50
8502;2016;1;9;5;8626.50
8503;2016;1;9;6;8822.25
8504;2016;1;9;7;9145.25
8505;2016;1;9;8;9874.75
8506;2016;1;9;9;10329.50
8507;2016;1;9;10;10584.00
8508;2016;1;9;11;10679.25
8509;2016;1;9;12;10705.00
8510;2016;1;9;13;10514.50
8511;2016;1;9;14;10271.25
8512;2016;1;9;15;10223.00
8513;2016;1;9;16;10264.00
8514;2016;1;9;17;10874.25
8515;2016;1;9;18;11095.50
8516;2016;1;9;19;10616.00
8517;2016;1;9;20;9999.75
8518;2016;1;9;21;9490.25
8519;2016;1;9;22;9625.00
8520;2016;1;9;23;9707.25
8521;2016;1;10;0;9113.50
8522;2016;1;10;1;8534.75
8523;2016;1;10;2;8109.25
8524;2016;1;10;3;7965.75
8525;2016;1;10;4;7925.00
8526;2016;1;10;5;7954.75
8527;2016;1;10;6;8217.25
8528;2016;1;10;7;8390.00
8529;2016;1;10;8;8734.25
8530;2016;1;10;9;9128.75
8531;2016;1;10;10;9396.75
8532;2016;1;10;11;9781.25
8533;2016;1;10;12;9910.00
8534;2016;1;10;13;9772.75
8535;2016;1;10;14;9655.00
8536;2016;1;10;15;9689.75
8537;2016;1;10;16;9864.00
8538;2016;1;10;17;10607.25
8539;2016;1;10;18;10811.25
8540;2016;1;10;19;10666.75
8541;2016;1;10;20;10293.50
8542;2016;1;10;21;9784.25
8543;2016;1;10;22;9971.25
8544;2016;1;10;23;9898.75
8545;2016;1;11;0;9261.75
8546;2016;1;11;1;8886.00
8547;2016;1;11;2;8617.00
8548;2016;1;11;3;8464.50
8549;2016;1;11;4;8553.25
8550;2016;1;11;5;9058.25
8551;2016;1;11;6;10430.75
8552;2016;1;11;7;11538.50
8553;2016;1;11;8;12157.75
8554;2016;1;11;9;12236.25
8555;2016;1;11;10;12297.25
8556;2016;1;11;11;12423.00
8557;2016;1;11;12;12154.25
8558;2016;1;11;13;12133.25
8559;2016;1;11;14;12055.00
8560;2016;1;11;15;11957.75
8561;2016;1;11;16;11951.50
8562;2016;1;11;17;12635.25
8563;2016;1;11;18;12603.75
8564;2016;1;11;19;11989.25
8565;2016;1;11;20;11324.50
8566;2016;1;11;21;10756.00
8567;2016;1;11;22;10815.25
8568;2016;1;11;23;10747.00
8569;2016;1;12;0;10090.00
8570;2016;1;12;1;9553.75
8571;2016;1;12;2;9160.75
8572;2016;1;12;3;9029.00
8573;2016;1;12;4;9088.50
8574;2016;1;12;5;9519.50
8575;2016;1;12;6;10720.00
8576;2016;1;12;7;11787.50
